,106.11405
aconsejaron,104.0
aconsejarte,119.333336
aconsejas,129.5
aconseje,107.5
aconsejis,123.0
aconsejle,150.0
aconsejo,72.5
aconsejrale,141.0
aconsjoos,210.0
aconteca,115.0
acontece,111.2
acontecen,68.5
acontecer,122.4
acontecerle,76.0
acontecerles,101.0
aconteci,113.0
acontecido,109.818184
acontecieran,91.0
acontecieron,80.0
acontecimiento,107.166664
acontecimientos,139.4
acontencido,79.0
acord,80.411766
acordaba,98.14286
acordado,117.2
acordamos,107.75
acordar,103.8
acordara,85.0
acordaran,82.0
acordarme,100.666664
acordaron,96.0
acordarse,90.4
acordarte,116.0
acordase,89.0
acordis,95.5
acordndose,101.666664
acordo,75.0
acorn,107.125
acornfashioned,107.0
acorns,93.03125
acorredme,98.0
acorrer,105.6
acorrerme,81.0
acorri,46.0
acorriesen,99.0
acorruc,101.0
acorta,128.0
acortando,121.0
acortar,111.0
acortes,104.0
acos,67.0
acosa,77.5
acosado,99.5
acosados,55.0
acosis,99.0
acost,116.666664
acostado,174.0
acostar,99.0
acostarme,153.0
acostarse,116.0
acostas,132.0
acostasen,115.0
acostse,103.0
acostumbrada,95.44444
acostumbradas,98.2
acostumbrado,98.333336
acostumbrados,96.0
acostumbrar,46.0
acostumbro,180.0
acotaciones,72.666664
acotar,102.0
acote,102.0
acotn,153.0
acoursing,135.0
acourtin,101.0
acourting,86.5
acoustic,98.0
acoustical,97.0
acoustics,109.5
acquaint,89.11475
acquaintance,99.36488
acquaintancean,138.0
acquaintanceand,100.0
acquaintanceblot,59.0
acquaintancehe,116.0
acquaintancehow,76.0
acquaintanceoh,68.0
acquaintancepoor,122.0
acquaintances,105.1686
acquaintancesand,73.5
acquaintancesas,144.0
acquaintanceship,128.0
acquaintancetwo,117.0
acquainted,93.1911
acquaintedafforded,104.0
acquaintedat,94.0
acquaintedthey,86.0
acquainting,89.57143
acquaints,70.0
acquaviva,123.0
acqui,88.0
acquiescd,163.0
acquiesce,99.76923
acquiesced,98.97143
acquiescedfoolishly,148.0
acquiescence,96.0
acquiescent,90.0
acquiesces,84.5
acquiescing,111.0
acquirable,133.0
acquird,102.1
acquire,99.76378
acquireafter,64.0
acquired,103.312325
acquiredlucan,101.0
acquirement,109.833336
acquirements,103.26667
acquirementsa,79.0
acquirer,113.0
acquires,102.35294
acquireth,71.0
acquiring,100.333336
acquiritur,218.0
acquisition,87.70115
acquisitionas,75.0
acquisitiongrote,104.0
acquisitions,102.14286
acquisitive,104.666664
acquisitiveness,66.0
acquit,94.020836
acquitall,130.0
acquittal,99.23077
acquittalno,115.0
acquittance,101.75
acquittances,106.0
acquitted,102.507935
acquittedmy,58.0
acquitteth,99.0
acquitting,92.5
acracking,153.0
acre,98.17647
acrebillado,25.0
acrebillaron,124.0
acrecent,96.666664
acrecentaba,81.0
acrecentamiento,101.0
acrecentar,94.0
acrecentarse,89.0
acrecentase,91.0
acrecentseles,130.0
acrecientan,98.0
acreciente,67.0
acredit,155.0
acreditaba,111.5
acreditaban,131.0
acreditado,126.0
acreditan,111.0
acreditar,135.16667
acreditarse,82.0
acreditarte,148.0
acreditasen,154.0
acreditbamos,115.0
acredite,128.0
acreedor,175.0
acres,101.56489
acrewkda,107.0
acri,118.5
acribado,156.0
acribar,125.0
acribarme,99.0
acrid,101.89474
acridness,77.0
acrimonious,57.0
acrimony,107.5
acrior,173.0
acris,148.0
acrisole,112.0
acrius,112.0
acrobat,98.77778
acrobatic,95.5
acrobatics,122.0
acrobaticsattending,221.0
acrobats,115.333336
acrobatsthey,127.0
acroneos,143.0
acropolis,62.5
across,102.54461
acrossa,106.0
acrosse,64.0
acrossin,91.0
acrosslot,134.0
acrossopposite,117.0
acrosstheform,79.0
acrosstill,94.0
acrosswhips,133.0
acrost,97.5
acrostic,81.0
acrowding,76.0
acryin,89.0
acrying,89.5
act,97.11479
acta,115.5
actact,120.0
actaea,106.0
actaeon,96.25
actaeons,56.0
actalthough,93.0
actan,143.5
actarum,141.0
acte,82.0
acted,101.42985
actedand,140.0
actedhow,72.0
actedmythologically,90.0
actedprudentius,128.0
actest,109.0
acteth,79.0
acthe,163.0
acti,124.0
acting,102.25572
actingalmost,160.0
actings,94.0
actingwell,56.0
action,99.329926
actiona,154.0
actionable,85.5
actionare,125.0
actione,150.0
actionhe,99.0
actioni,90.0
actionin,128.0
actionits,180.0
actionlet,96.0
actionnot,60.0
actions,100.01297
actionseeing,89.0
actionsintruding,106.0
actionsmay,116.0
actionsno,136.0
actionswhat,114.0
actionswithout,97.0
actiontaking,299.0
actionthe,137.33333
actionthink,111.0
actionto,60.0
actionum,186.0
actionwas,142.0
actionwhen,126.0
actionyou,39.0
actis,147.0
actit,52.0
actium,100.4
active,116.957954
actively,119.645164
activelywhen,113.0
activevaliant,172.0
activities,103.26087
activitiesthe,91.0
activity,105.68493
activityand,151.0
activitybeneficent,132.0
activityin,127.0
activitys,146.5
activitysoon,138.0
activitythe,113.0
activityto,108.0
activitywould,78.0
activo,114.0
actkicked,142.5
acto,97.833336
acton,150.5
actor,90.52128
actores,124.5
actori,134.0
actors,87.971695
actorswas,103.0
actos,89.333336
actpoems,79.0
actremember,67.0
actress,88.97436
actressan,122.0
actresses,113.0
actresseswith,92.0
actresss,80.0
acts,101.66392
actsc,143.625
actsevenly,127.0
actsfor,59.0
actshe,166.0
actsthe,137.0
acttalking,120.0
actthen,122.0
actu,225.0
actual,112.544716
actuality,114.6
actualize,83.0
actuall,81.333336
actually,101.245
actuallyplayed,115.0
actuary,137.0
actuate,87.166664
actuated,102.74286
actuates,98.666664
actuating,112.0
actuly,93.75
actum,136.0
acture,73.0
actus,172.0
acuant,238.0
acuchilladas,85.0
acuchillado,138.0
acuchillador,100.5
acucies,117.0
acuciis,64.0
acud,100.0
acuda,114.666664
acudan,115.5
acudas,141.0
acude,93.333336
acudi,102.82353
acudid,102.666664
acudido,102.5
acudiendo,89.0
acudieren,100.0
acudieron,104.2
acudiesen,159.0
acudimos,109.5
acudir,97.23333
acudira,100.0
acudironme,72.0
acudirs,118.0
acuens,158.0
acuerda,79.71429
acuerdan,67.333336
acuerdas,90.5
acuerde,102.75
acuerdes,118.0
acuerdo,96.98077
acuerdos,124.0
acuesta,63.0
acuestan,98.0
acuitar,89.0
acuitarse,166.0
acuitedes,130.0
acuitis,153.0
aculeata,122.0
acull,113.69231
acumen,117.61539
acuminated,126.0
acumine,90.0
acurdate,157.0
acurdome,114.0
acurruc,105.0
acursing,111.0
acus,133.0
acusado,50.0
acusar,99.0
acusare,94.0
acushla,102.0
acushnet,83.0
acuso,168.0
acussing,86.0
acute,108.86
acutehe,94.0
acutely,100.064514
acuteness,99.70968
acutenesswhich,150.0
acutest,96.625
acutetwo,150.0
acutiores,175.0
acuto,148.5
acutos,148.0
ad,129.29515
ada,89.0
adadah,89.0
adag,122.0
adage,90.25
adages,94.0
adah,81.25
adahala,52.0
adaiah,72.0
adair,107.53333
adairs,98.0
adalia,71.0
adalid,98.0
adallas,169.0
adam,92.973076
adamaba,130.0
adamada,152.0
adamah,67.0
adamandeve,125.0
adamant,79.71429
adamantine,101.57143
adamar,110.0
adamas,61.0
adamastor,123.0
adamblacks,68.0
adamhe,108.0
adami,173.0
adamic,103.0
adamo,150.0
adams,102.93939
adamson,137.0
adancing,117.0
adapt,83.44444
adaptability,166.0
adaptable,102.77778
adaptableness,131.0
adaptation,87.78571
adaptations,115.25
adapted,102.80357
adaptednow,110.0
adapting,98.933334
adapts,158.75
adar,57.7
adarga,120.47369
adargas,100.5
adarme,61.0
adarva,78.0
aday,125.0
adayes,94.0
adbame,136.0
adbeel,113.0
adbeowulf,156.0
adc,153.0
add,89.775
addan,127.0
addar,78.0
adde,94.666664
added,100.18145
addedallusions,75.0
addedcome,91.0
addedhasten,60.0
addedi,165.0
addednothing,89.0
addedotherwise,63.0
addedstill,145.0
addedthat,91.0
addedthis,99.0
addedwe,103.0
addedwhere,134.0
addedyes,174.0
addenda,114.6
addendum,85.333336
adder,91.78261
addere,189.5
adderly,66.0
adders,100.411766
addes,73.5
addeth,72.166664
addi,55.0
addict,99.77778
addicted,98.35135
addictedness,113.0
addicti,196.0
addiction,85.75
adding,101.1466
addio,105.0
addiscerit,167.0
addison,125.833336
addisons,93.5
addit,220.0
addita,156.0
addition,87.87313
additiona,104.0
additional,110.27541
additionally,125.0
additionalshadows,125.0
additions,95.82609
additionswas,61.0
addito,253.0
addle,78.0
addleaddle,125.0
addled,79.166664
addleheaded,133.0
addlepated,142.0
addlestone,93.25
addleton,87.0
addling,108.0
addo,115.0
addon,129.0
addput,4362.0
address,95.44757
addressd,105.42308
addressed,95.25328
addressee,108.5
addresser,80.0
addresses,104.4
addressesand,114.0
addresseth,66.0
addressing,110.53351
addressingfor,103.0
addresslondon,50.0
addressyou,117.0
addrest,115.0
adds,96.74419
addthe,45.0
addtoo,114.0
adduce,111.3
adduced,119.117645
adducing,136.0
addunt,94.0
adeimantus,108.630135
adeimantustaking,75.0
adela,105.0
adelada,145.64285
adelaide,101.083336
adelaidesouthampton,92.0
adelant,90.5
adelanta,74.0
adelantaba,62.0
adelantado,103.0
adelantados,135.5
adelantara,78.0
adelantaron,128.0
adelantasen,137.0
adelante,116.90341
adelantndose,121.0
adelantse,92.0
adele,101.052635
adeles,116.5
adeleyou,87.0
adelfa,76.0
adelfas,98.0
adelgaza,171.0
adeliado,87.0
adeliase,137.0
adelio,78.0
adelite,49.0
adella,126.0
adelmonte,105.2
adelmontes,132.0
adelon,115.0
adelph,78.75
adelphi,85.0
ademanes,122.8
ademit,80.0
ademn,127.545456
adempte,92.0
adems,128.625
aden,202.0
adenoids,246.0
adentro,110.2
adeo,151.83333
adeone,147.0
adeoque,225.0
adept,88.70588
adeptness,153.5
adepts,119.0
adequate,104.95522
adequately,115.38095
ader,63.0
aderece,132.0
aderez,131.5
aderezaban,116.0
aderezada,110.14286
aderezado,127.0
aderezados,109.333336
aderezando,159.0
aderezar,95.0
aderezarla,85.0
aderezarles,64.0
aderezaron,118.0
aderezas,67.0
aderezasen,128.0
aderezaste,98.0
aderezlas,157.0
aderezo,110.5
aderezronse,71.0
adern,147.0
aderzame,119.0
ades,88.5
adest,144.66667
adestrer,121.0
adevinaba,123.333336
adfingere,99.0
adhaerance,41.0
adhaere,128.33333
adhaerence,111.0
adhaerent,88.5
adhaereth,96.5
adhaering,95.0
adhere,84.447365
adhered,109.53333
adherence,93.42857
adherent,98.6
adherente,85.0
adherentes,129.75
adherents,98.95238
adherentsmilitary,119.0
adheres,81.46154
adhering,96.77273
adhesion,86.0
adhesive,97.0
adhesiveness,76.666664
adhibent,148.0
adhibere,118.0
adhiberi,104.0
adhibet,94.0
adhorent,201.0
adhorescunt,172.0
adhuc,131.0
adiaphane,92.333336
adiel,58.666668
adieu,108.16216
adieuadieu,103.0
adieus,111.454544
adieux,96.28571
adige,77.0
adin,154.0
adina,45.0
adino,67.0
adinventiones,106.0
adiofora,87.0
adios,144.0
adipose,100.0
adire,112.0
adirondacks,88.0
adis,125.0
aditamento,172.0
aditamentos,142.0
adithaim,75.0
aditum,181.0
aditura,120.0
aditus,123.0
adiutorium,117.5
adivas,131.0
adivina,165.0
adivinaba,132.0
adivinando,154.0
adivinanzas,116.0
adivinar,75.0
adivinase,79.0
adivinen,96.0
adivinle,102.0
adivino,103.833336
adivinos,155.0
adj,111.71429
adjacent,100.31373
adjective,132.66667
adjectives,91.5
adjecto,83.5
adjectum,128.0
adjicit,168.0
adjoin,95.5
adjoind,72.0
adjoined,109.6
adjoining,87.54422
adjoiningdragging,141.0
adjoins,92.0
adjourn,86.666664
adjournd,89.5
adjourne,155.0
adjourned,96.17391
adjourning,104.666664
adjournment,105.666664
adjoynd,131.0
adjudgd,100.71429
adjudged,84.333336
adjudication,134.0
adjudications,119.0
adjudicatis,176.0
adjunct,78.42857
adjuncta,138.0
adjuncts,84.0
adjungitur,129.0
adjunto,95.0
adjuration,145.75
adjure,81.2
adjured,99.55556
adjures,112.0
adjust,96.083336
adjustable,100.0
adjusted,98.196724
adjusting,100.117645
adjustment,102.36842
adjustments,205.0
adjusts,114.25
adjutant,107.472046
adjutanta,108.0
adjutantgeneral,166.75
adjutantgenerals,86.0
adjutantguard,78.0
adjutants,107.64445
adjutantsgeneral,88.0
adjutantswas,107.0
adlai,67.0
adler,92.6875
adltera,134.0
admah,134.0
admatha,91.0
admeasured,133.0
admeasurement,90.666664
admeasurements,115.0
admetus,120.0
admincula,90.0
administer,103.46809
administered,103.89535
administering,106.88
administers,76.4
administracin,58.0
administrando,90.0
administrar,106.0
administration,97.28723
administrations,97.78571
administrative,123.95652
administrator,86.0
administrators,80.0
administred,148.0
administring,73.75
admir,103.333336
admira,103.5
admiraba,103.888885
admiraban,100.0
admirable,101.9572
admirableeverything,101.0
admirableexcellently,142.0
admirablemente,125.0
admirables,111.0
admirably,107.797295
admiracin,98.275
admirada,128.66667
admiradas,101.0
admirado,128.53125
admirados,113.10714
admiral,97.576385
admiralgeneral,108.0
admirals,107.27778
admiralties,87.0
admiralty,102.708336
admiran,90.333336
admirant,104.0
admirantur,194.5
admirar,78.72727
admirara,73.0
admiraran,132.0
admirari,106.0
admirarla,120.0
admiraron,111.0
admiraros,144.0
admirars,53.0
admirarse,91.0
admirasen,96.0
admiration,101.13551
admirationa,139.0
admirationbut,119.0
admirationlike,181.0
admirationlucretius,136.0
admirationshe,85.0
admirationthe,146.0
admirativa,154.0
admirbame,179.0
admirbanse,118.0
admirbase,103.0
admird,94.1875
admire,89.50391
admired,97.988594
admiredand,86.0
admiren,137.66667
admirer,91.72727
admirers,103.92683
admires,101.04762
admireth,82.0
admiring,102.77444
admiringly,112.4375
admirle,138.5
admirme,139.5
admirndose,79.0
admiro,83.0
admirronse,111.5
admirse,156.0
admirst,134.0
admissible,95.0
admissibly,146.0
admission,98.35652
admissionfor,66.0
admissions,110.07692
admit,91.54615
admita,113.0
admite,111.0
admithe,75.0
admitidas,98.5
admitido,93.5
admitidos,63.0
admitiere,88.0
admitieron,178.0
admitir,91.333336
admitirlas,202.0
admitirlos,165.0
admitit,125.0
admito,67.0
admits,103.268654
admittance,111.09804
admitted,94.3251
admittedit,102.0
admittedly,130.5
admittedshe,179.0
admitteth,117.0
admitting,99.418365
admixture,104.77778
admixturesome,152.0
admodum,134.0
admonish,89.47369
admonishd,97.0
admonished,101.92857
admonisher,83.5
admonishes,139.5
admonisheth,74.0
admonishing,92.1
admonishingly,95.0
admonishment,102.0
admonishments,156.0
admonisht,106.0
admonitaeque,228.0
admonition,101.31707
admonitionis,93.0
admonitions,105.46154
admonitory,91.57143
admonuit,220.0
admteme,91.0
adn,94.0
adna,135.0
adnah,119.5
adnde,116.16279
ado,106.97561
adoban,120.5
adobara,118.0
adobarla,108.0
adobarlo,118.0
adobie,84.666664
adobndoseme,135.0
adobo,89.333336
adoin,83.0
adoing,75.166664
adolescence,119.166664
adolescent,82.0
adolescentem,242.0
adolescentibus,143.0
adolph,48.0
adolphe,95.0
adolphus,92.2
adolphusmeaning,67.0
adonai,101.6
adonde,115.0
adondequiera,128.2
adonibezek,119.666664
adonijah,96.96154
adonikam,108.0
adoniram,56.0
adonis,116.92308
adonizedec,177.5
adoperta,130.0
adopt,92.79365
adopted,99.07925
adoptedly,145.0
adoptedwhat,92.0
adopting,97.91428
adoption,96.0
adoptious,174.0
adoptive,104.0
adopts,96.333336
adoquiera,45.0
ador,132.0
adora,112.25
adoraba,91.5
adorable,113.583336
adorably,123.0
adorada,153.0
adoraim,101.0
adoram,105.5
adoran,113.5
adorar,101.0
adorarlas,109.0
adorarte,122.0
adoras,137.0
adorase,125.0
adorat,119.0
adoration,103.92771
adorations,114.5
adord,110.77778
adore,90.22609
adored,95.652176
adoreestella,118.0
adorer,117.666664
adorers,113.833336
adores,93.27778
adorest,51.0
adoreth,56.0
adoring,101.71429
adorn,99.890625
adorna,123.0
adornada,108.14286
adornadas,90.75
adornado,84.5
adornados,112.0
adornan,97.8
adornar,111.666664
adornara,99.0
adornaren,106.0
adornaron,104.0
adornarse,74.0
adornarte,113.0
adornd,107.85185
adorne,91.5
adorned,108.28846
adornedin,139.0
adornen,122.0
adornes,88.0
adorneth,69.0
adorning,107.68421
adornings,65.0
adornment,99.57143
adornmentnevertheless,79.0
adornments,98.42857
adorno,104.1875
adornos,94.666664
adorns,112.111115
adornthe,56.0
adoro,102.5
adoting,109.0
adoughty,145.0
adourne,172.0
adown,92.5
adowna,70.0
adquiere,126.0
adquirida,113.0
adquiriendo,111.5
adquirir,129.0
adraksin,126.5
adramadio,108.5
adramelec,146.0
adrammelech,82.333336
adramyttium,91.5
adrana,153.0
adraste,89.0
adrastus,118.833336
adread,39.0
adream,175.0
adreaming,84.0
adressing,109.5
adrestias,99.0
adrestus,70.0
adrets,135.0
adria,89.0
adriae,216.0
adrian,117.94118
adriana,94.7033
adriani,63.0
adriano,96.4
adrianople,102.0
adrianopoli,190.5
adrians,168.0
adrianus,94.833336
adriatic,62.25
adriel,97.5
adriencharles,136.0
adrift,91.37931
adrinkin,56.0
adrinking,121.666664
adriving,107.0
adroit,110.166664
adroitly,122.0
adroitness,106.1
adroop,115.5
ads,131.83333
adsint,204.0
adspicit,168.0
adstrictoque,113.0
adsum,176.0
aduanturier,213.0
aducking,101.0
adul,106.0
adulacin,87.666664
adulador,162.0
adulation,110.57143
adulator,116.0
adulatorswhat,100.0
adullam,93.25
adullamite,60.333332
adult,111.92308
adulter,173.0
adulterado,132.0
adulterate,114.454544
adulterated,123.25
adulterates,77.0
adulteration,140.66667
adulterer,91.63636
adulterers,115.454544
adulteress,82.666664
adulteresses,81.333336
adulterie,129.0
adulteries,111.57143
adulterous,104.388885
adulterously,129.0
adultery,102.58442
adulterya,171.0
adulterycatullus,122.0
adulterydiogenes,140.0
adultress,77.4
adults,81.5
adultum,98.0
adummim,100.5
adun,104.666664
adunia,73.0
adurat,133.0
adust,98.5
adusted,90.0
adustum,85.0
adv,703.2857
advancd,101.08696
advance,91.93372
advancea,117.0
advanceas,112.0
advanced,97.87564
advancedthe,72.0
advanceguards,110.0
advancehave,44.0
advanceit,79.0
advancement,101.10448
advancements,79.0
advancemoney,114.0
advanceno,93.0
advances,98.9
advancesi,146.0
advanceso,77.0
advancing,100.40909
advancinghe,120.0
advanct,118.666664
advantage,95.022484
advantageable,97.0
advantageand,64.0
advantaged,74.0
advantagefor,109.5
advantagein,84.0
advantageous,102.65625
advantageousher,152.0
advantageously,110.2
advantages,102.16608
advantagesit,120.0
advantagesno,131.0
advantageth,65.0
advantagethat,162.0
advantaging,70.0
advantagious,102.0
advenediza,57.0
advent,90.344826
adventavit,110.0
adventitious,123.22222
adventmy,97.0
adventrous,92.0
adventu,180.0
adventurd,63.5
adventure,97.06693
adventured,108.2
adventureless,110.0
adventurer,106.45
adventurergod,183.0
adventurers,110.03846
adventures,102.288826
adventuresbeginning,108.0
adventureseeking,91.0
adventureshe,115.0
adventuress,102.0
adventuresses,108.0
adventuresyou,82.0
adventureth,80.0
adventurethats,58.0
adventuring,106.333336
adventurous,113.11628
adventurously,100.8
adverb,89.5
adverbial,94.0
adverbs,89.0
adversa,155.5
adversae,155.5
adversarie,99.166664
adversaries,98.69725
adversariesi,80.0
adversarii,127.0
adversariis,247.0
adversarium,220.0
adversary,95.96739
adversarys,102.28571
adversas,130.0
adverse,107.52564
adversed,61.0
adversely,114.666664
adversidades,100.0
adversion,120.0
adversis,105.0
adversities,88.85714
adversity,91.55769
adversitys,154.0
adversoque,229.0
adversos,142.33333
adversum,120.0
adversus,132.0
advert,84.083336
adverta,88.0
advertas,99.0
adverted,89.57143
advertencia,98.0
advertid,137.09091
advertida,118.833336
advertidas,119.0
advertido,121.25
advertidos,81.666664
advertimento,83.0
advertimiento,120.0
advertimientos,115.0
adverting,83.333336
advertir,101.666664
advertirle,90.0
advertirme,122.0
advertirs,116.0
advertirte,118.0
advertisd,118.666664
advertise,87.5
advertised,96.666664
advertisedthis,132.0
advertisement,92.671425
advertisementabout,163.0
advertisementhow,51.0
advertisements,105.63636
advertiser,114.57143
advertising,112.0625
advertnot,47.0
advesawies,85.0
advice,102.78105
adviceand,129.0
advicedo,62.0
advicegiver,101.0
adviceid,142.0
advicenot,150.0
adviceor,82.0
adviceruined,224.0
adviceruinedreflexionsmy,273.0
advices,111.2
advicethis,104.0
advicethose,78.0
advicewhich,142.0
advierta,136.57143
adviertan,75.0
adviertas,182.0
advierte,122.53846
adviertes,89.5
advirtase,112.0
advirti,148.0
advirtiendo,129.5
advirtieron,115.5
advirtiese,129.5
advirtile,137.0
advirtindole,106.0
advisability,87.25
advisable,87.72289
advisd,95.051285
advise,87.47183
advised,91.74163
advisedly,113.25
advisement,101.0
adviser,102.333336
advisera,152.0
advisers,92.94118
advises,105.413795
adviseth,62.2
advising,103.95
advisinghomely,121.0
advisings,53.0
advisor,203.5
advisory,132.0
advocacy,91.333336
advocate,93.37838
advocated,117.125
advocategeneral,144.0
advocates,102.21739
advocatesi,97.0
advocatesmen,88.0
advocating,95.44444
advocation,94.0
advocatus,146.0
advoue,197.0
advowson,120.0
advowsons,112.0
adwise,157.0
adying,93.666664
adze,72.25
adzed,115.0
ae,70.625
aeaci,106.0
aeacida,124.0
aeacides,131.0
aeacus,82.5
aeaean,93.166664
aeantides,78.0
aeating,61.0
aecha,77.0
aedepiades,145.0
aedeto,140.0
aedibus,128.0
aedifice,89.0
aedile,97.6875
aediles,114.6
aedio,107.0
aeede,245.0
aeetesfor,83.0
aegadean,56.5
aegae,86.0
aegaean,55.0
aegean,89.75
aegeon,99.38461
aegina,92.0
aeginatans,86.0
aegion,128.0
aegis,101.77778
aegisbearing,155.66667
aegisthus,91.51724
aegisthusand,126.0
aegles,113.0
aegospotami,59.0
aegra,92.0
aegrae,107.0
aegreque,119.0
aegrescitque,146.0
aegri,201.5
aegris,183.0
aegritudinem,86.0
aegro,106.0
aegroti,199.0
aegypt,102.333336
aegyptian,112.0
